anime_id,title,genres,media,episodes,rating,members,start_date,year,season,source
227,FLCL,"Action,Sci-Fi,Comedy,Parody,Dementia,Psychological,Mecha",ova,6,8.03,636333,26/04/2000,2000,spring,original
228,Jigoku Shoujo,"Mystery,Horror,Psychological,Supernatural",tv,26,7.64,294551,05/10/2005,2005,fall,original
229,Ninin ga Shinobuden,"Comedy,Parody,Martial Arts",tv,12,6.91,30663,10/07/2004,2004,summer,manga
230,Air Master,"Action,Comedy,Martial Arts,Seinen",tv,27,7.01,33396,02/04/2003,2003,spring,manga
231,Asagiri no Miko,"Action,Comedy,Supernatural,Fantasy,Seinen",tv,26,6.16,6696,04/07/2002,2002,summer,manga
232,Cardcaptor Sakura,"Adventure,Comedy,Drama,Magic,Romance,Fantasy,School,Shoujo",tv,70,8.15,348861,07/04/1998,1998,spring,manga
233,Daa! Daa! Daa!,"Comedy,Sci-Fi,Shoujo",tv,78,7.64,20714,28/03/2000,2000,spring,manga
234,Dan Doh!!,"Adventure,Sports,Shounen",tv,26,6.68,3555,03/04/2004,2004,spring,manga
235,Detective Conan,"Adventure,Mystery,Comedy,Police,Shounen",tv,0,8.16,263209,08/01/1996,1996,winter,manga
236,E's Otherwise,"Adventure,Comedy,Drama,Military,Sci-Fi,Shounen,Supernatural",tv,26,6.63,14891,01/04/2003,2003,spring,manga
237,Koukyoushihen Eureka Seven,"Adventure,Drama,Mecha,Romance,Sci-Fi",tv,50,8.08,384960,17/04/2005,2005,spring,original
238,Rekka no Honoo,"Action,Adventure,Martial Arts,Shounen,Super Power",tv,42,7.36,55699,19/07/1997,1997,summer,manga
239,Gankutsuou,"Drama,Mystery,Sci-Fi,Supernatural,Thriller",tv,24,8.17,200285,06/10/2004,2004,fall,novel
240,Genshiken,"Slice of Life,Comedy,Parody",tv,12,7.66,153415,10/10/2004,2004,fall,manga
241,Girls Bravo: First Season,"Harem,Comedy,Romance,Ecchi,Fantasy,School,Shounen",tv,11,6.44,125433,05/07/2004,2004,summer,manga
242,Gokusen,"Slice of Life,Comedy,Drama,School,Josei",tv,13,7.41,35905,07/01/2004,2004,winter,manga
243,Gravitation,"Comedy,Music,Romance,Shoujo,Shounen Ai",tv,13,7,103306,04/10/2000,2000,fall,manga
244,Agatha Christie no Meitantei Poirot to Marple,"Historical,Mystery",tv,39,6.87,6382,04/07/2004,2004,summer,novel
245,Great Teacher Onizuka,"Slice of Life,Comedy,Drama,School,Shounen",tv,43,8.7,615789,30/06/1999,1999,summer,manga
246,Groove Adventure Rave,"Adventure,Comedy,Fantasy,Romance,Shounen",tv,51,7.25,86211,13/10/2001,2001,fall,manga
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Fantasy,Magic,Supernatural,Demons,Historical,Shoujo",tv,26,7.04,21213,06/10/2004,2004,fall,visual_novel
248,Ichigo 100%,"Comedy,Ecchi,Harem,Romance,Shounen",tv,12,6.67,98899,06/04/2005,2005,spring,manga
249,InuYasha,"Action,Adventure,Comedy,Historical,Demons,Supernatural,Magic,Romance,Fantasy,Shounen",tv,167,7.84,614088,16/10/2000,2000,fall,manga
250,Konjiki no Gash Bell!!,"Adventure,Comedy,Demons,Supernatural,Magic,Shounen",tv,150,7.54,100987,06/04/2003,2003,spring,manga
251,Kyou kara Maou!,"Adventure,Comedy,Demons,Fantasy,Shoujo",tv,78,7.69,93792,03/04/2004,2004,spring,light_novel
252,Madlax,"Military,Mystery,Psychological,Supernatural,Drama,Magic,Shounen",tv,26,7.06,35819,06/04/2004,2004,spring,original
253,Jungle wa Itsumo Hare nochi Guu,"Slice of Life,Comedy,School",tv,26,7.84,30031,03/04/2001,2001,spring,manga
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy,Slice of Life",ova,6,7.82,11282,25/08/2002,2002,summer,manga
255,Jungle wa Itsumo Hare nochi Guu Final,"Slice of Life,Comedy",ova,7,7.65,9237,21/12/2003,2003,fall,manga
256,Hoshi no Koe,"Sci-Fi,Space,Drama,Romance,Mecha",ova,1,7.21,133290,02/02/2002,2002,winter,original
257,Ikkitousen,"Ecchi,Super Power,Martial Arts,School",tv,13,6.44,134037,30/07/2003,2003,summer,manga
258,Hitsuji no Uta,"Horror,Drama,Vampire",ova,4,6.21,15177,25/05/2003,2003,spring,manga
259,Happy隨倥・esson,"Comedy,Harem,Romance,School",ova,5,6.63,10409,19/07/2001,2001,summer,NaN
260,Happy隨倥・esson (TV),"Comedy,Drama,Harem,Romance,Slice of Life",tv,13,6.65,24159,01/04/2002,2002,spring,manga
261,Happy隨倥・esson: Advance,"Comedy,Harem,Romance,Slice of Life",tv,13,6.82,13213,03/07/2003,2003,summer,manga
262,Happy隨倥・esson: The Final,"Comedy,Harem,Romance,School",ova,3,6.82,8489,25/05/2004,2004,spring,manga
263,Hajime no Ippo,"Comedy,Sports,Drama,Shounen",tv,75,8.74,403288,04/10/2000,2000,fall,manga
264,Hajime no Ippo: Champion Road,"Comedy,Shounen,Sports",special,1,8.28,100883,18/04/2003,2003,spring,manga
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy,Sports,Shounen",ova,1,8.23,80564,05/09/2003,2003,summer,manga
266,Gunparade March: Arata Naru Kougunka,"Drama,Mecha,Military,Romance,Sci-Fi,Shounen,Slice of Life",tv,12,6.79,14281,06/02/2003,2003,winter,game
267,Gungrave,"Action,Drama,Sci-Fi,Seinen,Super Power",tv,26,7.86,157486,07/10/2003,2003,fall,game
268,Golden Boy,"Adventure,Comedy,Ecchi",ova,6,8.02,265375,27/10/1995,1995,fall,manga
269,Bleach,"Action,Adventure,Comedy,Super Power,Supernatural,Shounen",tv,366,7.8,1359619,05/10/2004,2004,fall,manga
270,Hellsing,"Action,Horror,Supernatural,Vampire,Seinen",tv,13,7.49,568676,11/10/2001,2001,fall,manga
271,Gad Guard,"Sci-Fi,Adventure,Mecha,Shounen",tv,26,6.69,12125,16/04/2003,2003,spring,original
272,Noir,"Action,Mystery,Drama",tv,26,7.31,95650,06/04/2001,2001,spring,original
273,Mahoutsukai ni Taisetsu na Koto,"Slice of Life,Drama,Magic,Shounen",tv,12,6.75,22660,10/01/2003,2003,winter,manga
274,Kiddy Grade,"Action,Sci-Fi,Super Power,Ecchi,Mecha",tv,24,7.21,40778,09/10/2002,2002,fall,original
275,Love隨呻ｽ･Love?,"Ecchi,Comedy,Harem,Romance",tv,9,5.9,19701,04/05/2004,2004,spring,original
276,Mahoromatic: Automatic Maiden,"Comedy,Ecchi,Military,Romance,Sci-Fi",tv,12,7.18,54219,05/10/2001,2001,fall,manga
277,Mahoromatic: Motto Utsukushii Mono,"Military,Sci-Fi,Comedy,Drama,Romance,Ecchi",tv,14,7.17,29001,26/09/2002,2002,fall,manga
278,Viewtiful Joe,"Action,Sci-Fi,Comedy,Shounen",tv,51,6.75,9754,02/10/2004,2004,fall,game
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy,Historical,Horror,Mystery,Psychological,Supernatural",tv,13,7.14,31196,04/10/2003,2003,fall,novel
280,Animal Yokochou,"Adventure,Comedy,Fantasy,Shoujo",tv,51,6.83,2280,04/10/2005,2005,fall,manga
281,Akane Maniax,"Comedy,Mecha,Romance",ova,3,5.74,17271,25/11/2004,2004,fall,visual_novel
282,Angel Heart,"Action,Mystery,Drama,Romance,Seinen",tv,50,7.29,14884,04/10/2005,2005,fall,manga
283,Akage no Anne,"Slice of Life,Historical,Drama",tv,50,7.69,22908,07/01/1979,1979,winter,novel
284,Area 88 (TV),"Action,Drama,Military,Romance,Shounen",tv,12,7.03,11859,09/01/2004,2004,winter,manga
285,Argento Soma,"Action,Adventure,Drama,Mecha,Military,Sci-Fi",tv,25,6.79,22412,06/10/2000,2000,fall,original
286,B'T X,"Adventure,Mecha,Sci-Fi,Shounen",tv,25,7.04,9772,06/04/1996,1996,spring,manga
287,Grappler Baki (TV),"Action,Sports,Martial Arts,Shounen",tv,24,7.43,79218,09/01/2001,2001,winter,manga
288,Bakuten Shoot Beyblade,"Action,Sci-Fi,Adventure,Comedy,Sports,Shounen",tv,51,6.73,90446,08/01/2001,2001,winter,manga
289,Comic Party,"Comedy,Drama",tv,13,6.58,17104,02/04/2001,2001,spring,visual_novel
290,Seikai no Monshou,"Action,Military,Sci-Fi,Space,Romance",tv,13,7.69,43645,03/01/1999,1999,winter,light_novel
291,D.C.S.S: Da Capo Second Season,"Comedy,Harem,Romance,Supernatural,Drama",tv,26,6.99,30782,02/07/2005,2005,summer,visual_novel
292,Dear Boys,"Drama,Shounen,Sports",tv,26,6.84,19196,07/04/2003,2003,spring,manga
293,Di Gi Charat,"Comedy,Fantasy,Sci-Fi",tv,16,6.73,17938,30/11/1999,1999,fall,original
294,Divergence Eve,"Adventure,Comedy,Drama,Mecha,Military,Sci-Fi,Space",tv,13,5.91,10859,02/07/2003,2003,summer,original
295,Divergence Eve 2: Misaki Chronicles,"Adventure,Drama,Mecha,Military,Sci-Fi,Space",tv,13,6.28,6482,03/01/2004,2004,winter,original
296,Dragon Drive,"Action,Sci-Fi,Adventure,Comedy,Fantasy,School,Shounen",tv,38,6.72,20488,04/07/2002,2002,summer,manga
297,Grenadier: Hohoemi no Senshi,"Action,Ecchi,Adventure,Comedy,Shounen",tv,12,6.71,49984,14/10/2004,2004,fall,manga
298,.hack//Tasogare no Udewa Densetsu,"Adventure,Comedy,Fantasy,Game,Sci-Fi,Shounen",tv,12,6.59,61254,09/01/2003,2003,winter,manga
299,.hack//Liminality,"Game,Mystery,Sci-Fi",ova,4,6.6,30655,20/06/2002,2002,spring,original
300,3x3 Eyes,"Action,Demons,Fantasy,Horror,Romance",ova,4,6.76,23269,25/07/1991,1991,summer,manga
301,Cinderella Boy,"Action,Adventure,Mystery,Comedy,Seinen",tv,13,6.3,5907,24/06/2003,2003,summer,manga
302,Mirai Shounen Conan,"Adventure,Drama,Sci-Fi",tv,26,8.09,37183,04/04/1978,1978,spring,novel
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy,Magic,Supernatural",tv,48,6.91,20230,06/04/1998,1998,spring,4_koma_manga
304,Aa! Megami-sama! Movie,"Comedy,Magic,Romance,Seinen,Supernatural",movie,1,7.56,38434,21/10/2000,2000,fall,original
305,Abashiri Ikka,"Action,Comedy,Shounen",ova,4,5.38,3769,21/05/1991,1991,spring,manga
306,Abenobashi Mahou隨倥・houtengai,"Comedy,Parody,Ecchi,Fantasy",tv,13,7.25,73709,04/04/2002,2002,spring,original
307,Kerokko Demetan,"Kids,Fantasy,Comedy",tv,39,6,1000,02/01/1973,1973,winter,NaN
308,Zettai Shounen,"Sci-Fi,Mystery,Drama,Fantasy,Shounen",tv,26,6.93,17225,21/05/2005,2005,spring,original
309,Akahori Gedou Hour Rabuge,"Comedy,Magic,Parody",tv,13,6.14,4931,05/07/2005,2005,summer,original
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy,Supernatural",tv,50,5.97,1608,09/04/1991,1991,spring,picture_book
311,Ace wo Nerae!,"Sports,Drama,Romance,School,Shoujo",tv,26,7.01,9467,05/10/1973,1973,fall,manga
312,Ace wo Nerae!: Final Stage,"Action,Sports,Drama",ova,12,6.51,1590,25/10/1989,1989,fall,manga
313,Ace wo Nerae! (1979),"Sports,Drama,Romance,School,Shoujo",movie,1,6.82,3068,08/09/1979,1979,summer,NaN
314,Ace wo Nerae! 2,"Drama,Shoujo,Sports",ova,13,6.85,2100,25/07/1988,1988,summer,manga
315,Xiao Qian,"Action,Drama,Fantasy,Romance",movie,1,6.48,2711,31/07/1997,1997,summer,NaN
316,Nageki no Kenkou Yuuryouji,"Comedy,Hentai,Yuri",ova,3,6.17,4666,05/08/1994,1994,summer,NaN
317,Final Fantasy VII: Advent Children,"Action,Super Power,Fantasy",movie,1,7.75,193815,14/09/2005,2005,summer,game
318,Hand Maid May,"Comedy,Ecchi,Harem,Romance,Sci-Fi",tv,10,6.73,25949,26/07/2000,2000,summer,original
319,Happy World!,"Ecchi,Fantasy,Comedy,Romance",ova,3,6.01,5600,13/12/2002,2002,fall,manga
320,A Kite,"Action,Drama,Hentai,Police",ova,2,6.55,50175,25/02/1998,1998,winter,original
321,Najica Dengeki Sakusen,"Action,Ecchi,Comedy,Sci-Fi",tv,12,5.99,12980,05/10/2001,2001,fall,original
322,Paradise Kiss,"Comedy,Drama,Josei,Romance,Slice of Life",tv,12,7.83,158728,14/10/2005,2005,fall,manga
323,Mousou Dairinin,"Mystery,Dementia,Police,Psychological,Supernatural,Drama,Thriller",tv,13,7.68,301601,03/02/2004,2004,winter,original
324,Kidou Keisatsu Patlabor: On Television,"Comedy,Mecha,Police,Sci-Fi",tv,47,7.68,29173,11/10/1989,1989,fall,original
325,Peach Girl,"Drama,Romance,School,Shoujo,Slice of Life",tv,25,6.98,82781,08/01/2005,2005,winter,manga
326,Petshop of Horrors,"Horror,Josei,Mystery,Supernatural",tv,4,7.26,53093,02/03/1999,1999,winter,manga
327,Puchi Pri*Yucie,"Comedy,Magic,Fantasy,Shoujo",tv,26,7.41,12392,30/09/2002,2002,fall,original
328,Piano (TV),"Music,Slice of Life,Drama,Romance,Shoujo",tv,10,6.02,7817,11/11/2002,2002,fall,original
329,Planetes,"Drama,Romance,Sci-Fi,Seinen,Space",tv,26,8.3,201037,04/10/2003,2003,fall,manga
330,Midori no Hibi,"Comedy,Drama,Romance,Ecchi,Shounen",tv,13,7.28,139923,04/04/2004,2004,spring,manga
331,Mahoujin Guruguru,"Adventure,Comedy,Magic,Fantasy,Shounen",tv,45,7.61,8987,13/10/1994,1994,fall,manga
332,Dokidoki隨呻ｽ｡Densetsu: Mahoujin Guruguru,"Adventure,Comedy,Magic,Fantasy,Shounen",tv,38,7.17,3382,04/04/2000,2000,spring,manga
333,Mama wa Shougaku 4 Nensei,"Comedy,Drama,Sci-Fi",tv,51,7.22,4441,10/01/1992,1992,winter,original
334,Marmalade Boy,"Comedy,Drama,Romance,Shoujo",tv,76,7.48,43793,13/03/1994,1994,spring,manga
335,Matantei Loki Ragnarok,"Comedy,Magic,Mystery,Shounen,Supernatural",tv,26,7.28,34421,05/04/2003,2003,spring,manga
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy,Shoujo",tv,13,6.45,11731,04/11/2004,2004,fall,visual_novel
337,Psychic Academy,"Comedy,Romance,Supernatural",tv,24,6.24,10103,29/03/2002,2002,spring,manga
338,Versailles no Bara,"Military,Historical,Drama,Romance,Shoujo",tv,40,8.33,71289,10/10/1979,1979,fall,manga
339,Serial Experiments Lain,"Dementia,Drama,Mystery,Psychological,Sci-Fi,Supernatural",tv,13,8.04,509231,06/07/1998,1998,summer,original
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action,Historical,Martial Arts,Samurai,Shounen",tv,26,7.58,21319,06/04/2004,2004,spring,manga
341,Spiral: Suiri no Kizuna,"Drama,Mystery,Shounen",tv,25,7.25,47494,01/10/2002,2002,fall,manga
342,Starship Operators,"Drama,Military,Sci-Fi,Space",tv,13,6.99,13619,05/01/2005,2005,winter,light_novel
343,Tsukuyomi: Moon Phase,"Comedy,Romance,Vampire,Fantasy,Seinen",tv,25,6.99,66258,05/10/2004,2004,fall,manga
344,Futatsu no Spica,"Sci-Fi,Supernatural,Drama,School",tv,20,7.36,8813,01/11/2003,2003,fall,manga
345,Eikoku Koi Monogatari Emma,"Slice of Life,Historical,Drama,Romance,Seinen",tv,12,7.66,44669,03/04/2005,2005,spring,manga
346,W: Wish,"Drama,Harem,Romance,School,Slice of Life",tv,13,6.18,13858,03/10/2004,2004,fall,visual_novel
347,Wild Arms: Twilight Venom,"Action,Sci-Fi,Adventure,Magic,Vampire,Fantasy",tv,22,6.65,6824,18/10/1999,1999,fall,game
348,Binzume Yousei,"Comedy,Fantasy,Magic,Slice of Life",tv,13,6.44,16669,03/10/2003,2003,fall,original
349,Magical Canan,"Supernatural,Drama,Magic,Fantasy",tv,13,6.17,4549,01/01/2005,2005,winter,visual_novel
350,Ojamajo Doremi,"Comedy,Magic",tv,51,7.22,41143,07/02/1999,1999,winter,original
351,Ojamajo Doremi Sharp,"Comedy,Magic,Shoujo",tv,49,7.35,16382,06/02/2000,2000,winter,original
352,Motto! Ojamajo Doremi,"Magic,Fantasy,Comedy,Shoujo",tv,50,7.34,16606,04/02/2001,2001,winter,original
353,Ojamajo Doremi Dokkaan!,"Comedy,Magic,Shoujo",tv,51,7.6,12658,03/02/2002,2002,winter,original
354,UG隨倥・ltimate Girls,"Comedy,Ecchi,Magic,Sci-Fi",tv,12,5.63,8241,10/01/2005,2005,winter,original
355,Shakugan no Shana,"Action,Drama,Fantasy,Romance,School,Supernatural",tv,24,7.5,470805,06/10/2005,2005,fall,light_novel
356,Fate/stay night,"Action,Supernatural,Magic,Romance,Fantasy",tv,24,7.32,762711,07/01/2006,2006,winter,visual_novel
357,Bokusatsu Tenshi Dokuro-chan,"Comedy,Magic,Ecchi",ova,4,6.58,171205,13/03/2005,2005,winter,light_novel
358,"Iriya no Sora, UFO no Natsu","Drama,Romance,Sci-Fi",ova,6,6.98,23356,25/02/2005,2005,winter,light_novel
359,I'll/CKBC,"Action,Sports,School,Shounen",ova,2,6.28,4729,18/12/2002,2002,fall,manga
360,Himiko-den,"Adventure,Supernatural,Drama,Fantasy",tv,12,6.23,5189,07/01/1999,1999,winter,game
361,Memories Off,"Romance,Drama",ova,3,5.91,5802,21/11/2001,2001,fall,visual_novel
362,Memories Off 2nd,"Romance,Drama",ova,3,6.28,3500,22/01/2003,2003,winter,visual_novel
363,Memories Off 3.5,"Romance,Drama",ova,4,6.27,3003,12/05/2004,2004,spring,visual_novel
364,Gallery Fake,"Mystery,Seinen",tv,37,7.46,11833,08/01/2005,2005,winter,manga
365,Fake,"Police,Comedy,Romance,Mystery,Shounen Ai",ova,1,6.52,17765,21/04/1998,1998,spring,manga
366,AIKa,"Action,Ecchi,Adventure,Comedy,Sci-Fi",ova,7,5.94,27668,25/04/1997,1997,spring,original
367,Akazukin Chacha OVA,"Comedy,Fantasy,Magic",ova,3,7.03,2294,06/12/1995,1995,fall,manga
368,Bible Black,Hentai,ova,6,6.63,56216,21/07/2001,2001,summer,visual_novel
369,Boogiepop wa Warawanai,"Psychological,Supernatural,Dementia,Mystery,Drama,Horror",tv,12,7.16,97665,05/01/2000,2000,winter,light_novel
370,Burn Up Excess,"Action,Adventure,Comedy,Ecchi,Police,Sci-Fi,Shounen",tv,13,6.54,9440,12/12/1997,1998,winter,original
371,Cardcaptor Sakura Movie 1,"Comedy,Drama,Magic,Fantasy,Shoujo",movie,1,7.64,84859,21/08/1999,1999,summer,manga
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy,Drama,Fantasy,Magic,Romance,Shoujo",movie,1,8.22,98173,15/07/2000,2000,summer,manga
373,Bannou Bunka Neko-Musume,"Sci-Fi,Adventure,Comedy,Mecha,Seinen",ova,6,6.68,9582,21/10/1992,1992,fall,manga
374,Bannou Bunka Neko-Musume DASH!,"Action,Comedy,Ecchi,Romance,Sci-Fi",ova,12,6.36,4828,23/09/1998,1998,summer,NaN
375,Bannou Bunka Neko-Musume (1998),"Action,Adventure,Comedy,Mecha,Sci-Fi,Seinen",tv,12,6.51,6264,07/01/1998,1998,winter,original
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Horror,Psychological,Supernatural,Drama,Ecchi,Seinen",special,1,7.18,169099,21/04/2005,2005,spring,manga
377,eX-Driver,"Action,Adventure,Cars,Comedy,Sci-Fi,Shounen",ova,6,6.71,8948,25/07/2000,2000,summer,original
378,eX-Driver the Movie,"Action,Adventure,Cars,Comedy,Sci-Fi,Shounen",movie,1,6.63,4278,20/04/2002,2002,spring,original
379,Heppoko Jikken Animation Excel隨呻ｽ･Saga,"Comedy,Parody,Sci-Fi,Shounen",tv,26,7.5,94649,08/10/1999,1999,fall,manga
380,Fushigi Yuugi OVA,"Adventure,Fantasy,Romance,Comedy,Historical,Shoujo",ova,3,7.16,20252,25/10/1996,1996,fall,manga
381,Fushigi Yuugi: Dai Ni Bu,"Adventure,Drama,Fantasy,Historical,Martial Arts,Romance,Shoujo",ova,6,7.27,18136,25/05/1997,1997,spring,manga
382,Futari Ecchi,"Comedy,Ecchi,Romance,Seinen,Slice of Life",ova,4,6.37,30156,26/07/2002,2002,summer,manga
383,Galaxy Angel,"Comedy,Sci-Fi",tv,24,7.02,24434,08/04/2001,2001,spring,game
384,Gantz,"Action,Sci-Fi,Horror,Psychological,Supernatural,Drama,Ecchi",tv,13,7.04,294263,13/04/2004,2004,spring,manga
385,Gilgamesh,"Drama,Fantasy,Sci-Fi,Supernatural",tv,26,6.65,34466,02/11/2003,2003,fall,manga
386,H2,"Comedy,Sports,Romance,Shounen",tv,41,7.25,7932,01/06/1995,1995,summer,manga
387,Haibane Renmei,"Slice of Life,Mystery,Psychological,Drama,Fantasy",tv,13,7.99,216726,10/10/2002,2002,fall,other
388,Capeta,"Cars,Sports,Shounen",tv,52,7.82,20920,04/10/2005,2005,fall,manga
389,Karas,"Action,Sci-Fi,Super Power,Fantasy",ova,6,7.41,58259,25/03/2005,2005,winter,original
390,Suzuka,"Sports,Drama,Romance,Shounen",tv,26,7.22,101663,07/07/2005,2005,summer,manga
391,Tales of Phantasia The Animation,"Adventure,Fantasy,Shounen",ova,4,6.8,20871,25/11/2004,2004,fall,game
392,Yuu隨倥・uu隨倥・akusho,"Action,Comedy,Demons,Supernatural,Martial Arts,Shounen",tv,112,8.45,503657,10/10/1992,1992,fall,manga
393,Escaflowne,"Adventure,Drama,Fantasy,Mecha,Romance,Sci-Fi,Shoujo",movie,1,7.08,58845,24/06/2000,2000,spring,original
394,Ai Yori Aoshi: Enishi,"Harem,Slice of Life,Comedy,Drama,Romance,Seinen",tv,12,7.15,52377,13/10/2003,2003,fall,manga
395,Gantz 2nd Stage,"Action,Sci-Fi,Horror,Psychological,Supernatural,Drama,Ecchi",tv,13,7.07,138472,26/08/2004,2004,summer,manga
396,Seikai no Senki,"Action,Military,Romance,Sci-Fi,Space",tv,13,7.71,28904,14/04/2000,2000,spring,light_novel
397,Seikai no Senki II,"Action,Military,Romance,Sci-Fi,Space",tv,10,7.83,20562,11/07/2001,2001,summer,light_novel
398,Seikai no Senki III,"Action,Military,Romance,Sci-Fi,Space",ova,2,7.7,15761,06/08/2005,2005,summer,light_novel
399,Seikai no Senki Special,"Action,Military,Romance,Sci-Fi,Space",special,1,7.25,3019,04/07/2001,2001,summer,light_novel
400,Seihou Bukyou Outlaw Star,"Action,Sci-Fi,Adventure,Space,Comedy",tv,24,7.86,128144,09/01/1998,1998,winter,manga
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Historical,Drama,Romance,Samurai,Shounen",ova,2,7.99,72662,19/12/2001,2001,fall,manga
402,Otogi Juushi Akazukin OVA,"Adventure,Comedy,Magic,Fantasy",ova,1,6.46,1539,20/02/2005,2005,winter,original
403,Hanaukyou Maid-tai,"Comedy,Ecchi,Harem,Romance",tv,12,6.61,27602,12/04/2001,2001,spring,manga
404,Bastard!!: Ankoku no Hakaishin,"Action,Adventure,Comedy,Ecchi,Fantasy,Seinen",ova,6,6.74,29672,25/08/1992,1992,summer,manga
405,Blood: The Last Vampire,"Horror,Supernatural,Vampire",movie,1,6.9,94224,18/11/2000,2000,fall,original
406,Buzzer Beater,"Shounen,Sports",tv,13,6.55,12834,05/02/2005,2005,winter,web_manga
407,Tantei Gakuen Q,"Comedy,Drama,Mystery,Police,Shounen",tv,45,7.76,28992,15/04/2003,2003,spring,manga
408,Final Fantasy VII: Last Order,"Action,Adventure,Drama,Fantasy,Sci-Fi",special,1,7.33,60891,14/09/2005,2005,summer,game
411,Gun x Sword,"Action,Adventure,Drama,Mecha,Sci-Fi,Shounen",tv,26,7.28,66536,04/07/2005,2005,summer,original
412,Kore ga Watashi no Goshujinsama,"Comedy,Ecchi,Slice of Life",tv,12,6.56,70323,08/04/2005,2005,spring,manga
413,Hametsu no Mars,"Sci-Fi,Horror",ova,1,2.23,54186,06/07/2005,2005,summer,visual_novel
415,Tonari no Yamada-kun,"Slice of Life,Comedy",movie,1,7.17,35214,17/07/1999,1999,summer,4_koma_manga
416,Kurenai no Buta,"Action,Military,Adventure,Comedy,Historical,Drama,Romance",movie,1,7.97,175839,18/07/1992,1992,summer,manga
417,Ragnar・・ｽｶk The Animation,"Action,Magic,Fantasy",tv,26,6.47,43554,07/04/2004,2004,spring,game
418,Ranma ・ゑｽｽ: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure,Comedy,Shounen",movie,1,7.26,18539,02/11/1991,1991,fall,manga
419,Samurai Deeper Kyou,"Adventure,Comedy,Historical,Supernatural,Samurai,Shounen",tv,26,6.92,49816,02/07/2002,2002,summer,manga
420,Spriggan,"Adventure,Military,Sci-Fi,Shounen",movie,1,6.68,20931,05/09/1998,1998,summer,manga
421,Stratos 4,"Comedy,Military,Sci-Fi,Shounen",tv,13,6.65,9923,05/01/2003,2003,winter,original
422,Stratos 4 OVA,"Comedy,Military,Sci-Fi,Shounen",ova,2,6.73,2972,25/05/2004,2004,spring,original
423,Stratos 4 Advance,"Comedy,Military,Sci-Fi,Shounen",ova,6,6.84,3249,05/03/2005,2005,winter,original
424,Dirty Pair,"Adventure,Comedy,Police,Sci-Fi",tv,24,7.18,22430,15/07/1985,1985,summer,light_novel
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Comedy,Sports,Shounen Ai",ova,2,6.42,6012,29/03/2002,2002,winter,manga
